,Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
198,The River Café,"1 Water St., New York, 11201, United States",11201,New York,54.0,175.0,USD,Contemporary,-73.9942984,40.7034279,-4004,https://guide.michelin.com/en/new-york-state/new-york/restaurant/the-river-cafe,https://www.rivercafe.com/,1 MICHELIN Star,114.5,NY,New York,Northeast,Contemporary
213,Bâtard,"239 West Broadway, New York, 10013, United States",10013,New York,69.0,94.0,USD,Contemporary,-74.00589,40.719616,-1784,https://guide.michelin.com/en/new-york-state/new-york/restaurant/batard,https://www.batardtribeca.com/,1 MICHELIN Star,81.5,NY,New York,Northeast,Contemporary
214,Bâtard,"239 West Broadway, New York, 10013, United States",10013,New York,69.0,94.0,USD,Contemporary,-74.00589,40.719616,-1784,https://guide.michelin.com/en/new-york-state/new-york/restaurant/batard,https://www.batardtribeca.com/,1 MICHELIN Star,81.5,NY,New York,Northeast,Contemporary
215,Caviar Russe,"538 Madison Ave., New York, 10022, United States",10022,New York,150.0,150.0,USD,"Contemporary, Seafood",-73.97355,40.760685,-5676,https://guide.michelin.com/en/new-york-state/new-york/restaurant/caviar-russe,https://www.caviarrusse.com/,1 MICHELIN Star,150.0,NY,New York,Northeast,Contemporary
216,Caviar Russe,"538 Madison Ave., New York, 10022, United States",10022,New York,150.0,150.0,USD,"Contemporary, Seafood",-73.97355,40.760685,-5676,https://guide.michelin.com/en/new-york-state/new-york/restaurant/caviar-russe,https://www.caviarrusse.com/,1 MICHELIN Star,150.0,NY,New York,Northeast,Contemporary
217,Contra,"138 Orchard St., New York, 10002, United States",10002,New York,89.0,89.0,USD,Contemporary,-73.98922,40.719917,-3887,https://guide.michelin.com/en/new-york-state/new-york/restaurant/contra,https://www.contranyc.com/,1 MICHELIN Star,89.0,NY,New York,Northeast,Contemporary
218,Contra,"138 Orchard St., New York, 10002, United States",10002,New York,89.0,89.0,USD,Contemporary,-73.98922,40.719917,-3887,https://guide.michelin.com/en/new-york-state/new-york/restaurant/contra,https://www.contranyc.com/,1 MICHELIN Star,89.0,NY,New York,Northeast,Contemporary
225,Gramercy Tavern,"42 E. 20th St., New York, 10003, United States",10003,New York,99.0,189.0,USD,"Contemporary, American",-73.988991,40.7387578,-42,https://guide.michelin.com/en/new-york-state/new-york/restaurant/gramercy-tavern,https://www.gramercytavern.com/,1 MICHELIN Star,144.0,NY,New York,Northeast,Contemporary
226,Gramercy Tavern,"42 E. 20th St., New York, 10003, United States",10003,New York,99.0,189.0,USD,"Contemporary, American",-73.988991,40.7387578,-42,https://guide.michelin.com/en/new-york-state/new-york/restaurant/gramercy-tavern,https://www.gramercytavern.com/,1 MICHELIN Star,144.0,NY,New York,Northeast,Contemporary
235,The Clocktower,"5 Madison Ave., New York, 10010, United States",10010,New York,65.0,100.0,USD,"Contemporary, English",-73.9875324,40.7413666,-3501,https://guide.michelin.com/en/new-york-state/new-york/restaurant/the-clocktower,https://www.theclocktowernyc.com/,1 MICHELIN Star,82.5,NY,New York,Northeast,Contemporary
