,Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
286,Rocio's Mexican Kitchen,"7891 Garfield Ave., Bell Gardens, 90201, United States",90201,Bell Gardens,25.0,25.0,USD,"Mexican, Regional Cuisine",-118.15646,33.960003,-6897,https://guide.michelin.com/en/california/bell-gardens/restaurant/rocio-s-mexican-kitchen,,Bib Gourmand,25.0,CA,California,West,Mexican
287,Rocio's Mexican Kitchen,"7891 Garfield Ave., Bell Gardens, 90201, United States",90201,Bell Gardens,25.0,25.0,USD,"Mexican, Regional Cuisine",-118.15646,33.960003,-6897,https://guide.michelin.com/en/california/bell-gardens/restaurant/rocio-s-mexican-kitchen,,Bib Gourmand,25.0,CA,California,West,Mexican
298,Playa,"41 Throckmorton Ave., Mill Valley, 94941, United States",94941,Mill Valley,45.0,50.0,USD,"Mexican, Tex-Mex",-122.54743,37.9065919,-7840,https://guide.michelin.com/en/california/mill-valley/restaurant/playa,https://www.playamv.com/,Bib Gourmand,47.5,CA,California,West,Mexican
300,Burritos La Palma,"5120 N. Peck Rd., El Monte, 91732, United States",91732,El Monte,25.0,25.0,USD,Mexican,-118.01197,34.095875,-7010,https://guide.michelin.com/en/california/el-monte/restaurant/burritos-la-palma,http://www.burritoslapalma.net/,Bib Gourmand,25.0,CA,California,West,Mexican
304,Luna Mexican Kitchen,"1495 The Alameda, San Jose, 95126, United States",95126,San Jose,44.0,44.0,USD,"Mexican, Regional Cuisine",-121.91513,37.33398,-1566,https://guide.michelin.com/en/california/san-jose/restaurant/luna-mexican-kitchen,https://www.lunamexicankitchen.com/,Bib Gourmand,44.0,CA,California,West,Mexican
307,CHAAK Kitchen,"215 El Camino Real, Tustin, 92780, United States",92780,Tustin,32.0,44.0,USD,"Mexican, Regional Cuisine",-117.8237347,33.7439846,-2061,https://guide.michelin.com/en/california/tustin/restaurant/chaak-kitchen,https://www.chaakkitchen.com/,Bib Gourmand,38.0,CA,California,West,Mexican
308,CHAAK Kitchen,"215 El Camino Real, Tustin, 92780, United States",92780,Tustin,32.0,44.0,USD,"Mexican, Regional Cuisine",-117.8237347,33.7439846,-2061,https://guide.michelin.com/en/california/tustin/restaurant/chaak-kitchen,https://www.chaakkitchen.com/,Bib Gourmand,38.0,CA,California,West,Mexican
317,El Molino Central,"11 Central Ave., Sonoma, 95476, United States",95476,Sonoma,40.0,40.0,USD,Mexican,-122.481964,38.315018,-242,https://guide.michelin.com/en/california/sonoma/restaurant/el-molino-central,https://www.elmolinocentral.com/,Bib Gourmand,40.0,CA,California,West,Mexican
318,El Molino Central,"11 Central Ave., Sonoma, 95476, United States",95476,Sonoma,40.0,40.0,USD,Mexican,-122.481964,38.315018,-242,https://guide.michelin.com/en/california/sonoma/restaurant/el-molino-central,https://www.elmolinocentral.com/,Bib Gourmand,40.0,CA,California,West,Mexican
319,El Molino Central,"11 Central Ave., Sonoma, 95476, United States",95476,Sonoma,40.0,40.0,USD,Mexican,-122.481964,38.315018,-242,https://guide.michelin.com/en/california/sonoma/restaurant/el-molino-central,https://www.elmolinocentral.com/,Bib Gourmand,40.0,CA,California,West,Mexican
330,Gabbi’s Mexican Kitchen,"141 S. Glassell St., Orange, 92866, United States",92866,Orange,44.0,44.0,USD,"Mexican, Regional Cuisine",-117.853004,33.78689,-1957,https://guide.michelin.com/en/california/us-orange/restaurant/gabbi%E2%80%99s-mexican-kitchen,https://www.gabbismexicankitchen.com/,Bib Gourmand,44.0,CA,California,West,Mexican
336,Nixtaco,"1805 Cirby Way, Ste. 12, Roseville, 95661, United States",95661,Roseville,25.0,26.0,USD,Mexican,-121.2564971,38.7297832,-3020,https://guide.michelin.com/en/california/roseville/restaurant/nixtaco,http://www.nixta.co,Bib Gourmand,25.5,CA,California,West,Mexican
341,Comal,"2020 Shattuck Ave., Berkeley, 94704, United States",94704,Berkeley,50.0,50.0,USD,Mexican,-122.26835,37.871647,-5716,https://guide.michelin.com/en/california/berkeley/restaurant/comal,http://www.comalberkeley.com,Bib Gourmand,50.0,CA,California,West,Mexican
358,LOLA 55,"1290 F St., San Diego, 92101, United States",92101,San Diego,25.0,25.0,USD,Mexican,-117.1530704,32.7138053,-8078,https://guide.michelin.com/en/california/us-san-diego/restaurant/lola-55,https://www.lola55.com/,Bib Gourmand,25.0,CA,California,West,Mexican
