,Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
434,Okane,"669 Townsend St., San Francisco, 94103, United States",94103,San Francisco,50.0,50.0,USD,"Japanese, Izakaya",-122.403015,37.770634,-9238,https://guide.michelin.com/en/california/san-francisco/restaurant/okane,https://www.okanesf.com/,Bib Gourmand,50.0,CA,California,West,Japanese
442,Izakaya Rintaro,"82 14th St., San Francisco, 94103, United States",94103,San Francisco,41.0,73.0,USD,"Japanese, Izakaya",-122.415115,37.76858,-6196,https://guide.michelin.com/en/california/san-francisco/restaurant/izakaya-rintaro,https://www.izakayarintaro.com/,Bib Gourmand,57.0,CA,California,West,Japanese
478,Tonchin,"13 W. 36th St., New York, 10018, United States",10018,New York,25.0,25.0,USD,"Japanese, Ramen",-73.98443,40.7501,-8958,https://guide.michelin.com/en/new-york-state/new-york/restaurant/tonchin,https://www.tonchinnewyork.com/,Bib Gourmand,25.0,NY,New York,Northeast,Japanese
479,Tonchin,"13 W. 36th St., New York, 10018, United States",10018,New York,25.0,25.0,USD,"Japanese, Ramen",-73.98443,40.7501,-8958,https://guide.michelin.com/en/new-york-state/new-york/restaurant/tonchin,https://www.tonchinnewyork.com/,Bib Gourmand,25.0,NY,New York,Northeast,Japanese
498,Soba-Ya,"229 E. 9th St., New York, 10003, United States",10003,New York,25.0,25.0,USD,"Japanese, Soba",-73.9879379,40.7295987,-6287,https://guide.michelin.com/en/new-york-state/new-york/restaurant/soba-ya,https://www.sobaya-nyc.com/,Bib Gourmand,25.0,NY,New York,Northeast,Japanese
499,Soba-Ya,"229 E. 9th St., New York, 10003, United States",10003,New York,25.0,25.0,USD,"Japanese, Soba",-73.9879379,40.7295987,-6287,https://guide.michelin.com/en/new-york-state/new-york/restaurant/soba-ya,https://www.sobaya-nyc.com/,Bib Gourmand,25.0,NY,New York,Northeast,Japanese
547,Nami Nori,"33 Carmine St., New York, 10014, United States",10014,New York,19.0,40.0,USD,"Japanese, Creative",-74.003079,40.7302491,-3940,https://guide.michelin.com/en/new-york-state/new-york/restaurant/nami-nori,https://naminori.nyc/,Bib Gourmand,29.5,NY,New York,Northeast,Japanese
548,Nami Nori,"33 Carmine St., New York, 10014, United States",10014,New York,19.0,40.0,USD,"Japanese, Creative",-74.003079,40.7302491,-3940,https://guide.michelin.com/en/new-york-state/new-york/restaurant/nami-nori,https://naminori.nyc/,Bib Gourmand,29.5,NY,New York,Northeast,Japanese
592,Jin Ramen,"3183 Broadway, New York, 10027, United States",10027,New York,25.0,35.0,USD,"Japanese, Noodles",-73.9586245,40.8155761,-1775,https://guide.michelin.com/en/new-york-state/new-york/restaurant/jin-ramen,https://www.jinramen.com/,Bib Gourmand,30.0,NY,New York,Northeast,Japanese
593,Jin Ramen,"3183 Broadway, New York, 10027, United States",10027,New York,25.0,35.0,USD,"Japanese, Noodles",-73.9586245,40.8155761,-1775,https://guide.michelin.com/en/new-york-state/new-york/restaurant/jin-ramen,https://www.jinramen.com/,Bib Gourmand,30.0,NY,New York,Northeast,Japanese
606,hanon,"436 Union Ave., New York, 11211, United States",11211,New York,28.0,32.0,USD,"Japanese, Udon",-73.9514857,40.7135028,-885,https://guide.michelin.com/en/new-york-state/new-york/restaurant/hanon,,Bib Gourmand,30.0,NY,New York,Northeast,Japanese
607,hanon,"436 Union Ave., New York, 11211, United States",11211,New York,28.0,32.0,USD,"Japanese, Udon",-73.9514857,40.7135028,-885,https://guide.michelin.com/en/new-york-state/new-york/restaurant/hanon,,Bib Gourmand,30.0,NY,New York,Northeast,Japanese
641,DOMODOMO,"138-140 W. Houston St., New York, 10012, United States",10012,New York,50.0,50.0,USD,"Japanese, Contemporary",-74.00166,40.727924,638,https://guide.michelin.com/en/new-york-state/new-york/restaurant/domodomo,https://www.domodomonyc.com/,Bib Gourmand,50.0,NY,New York,Northeast,Japanese
642,DOMODOMO,"138-140 W. Houston St., New York, 10012, United States",10012,New York,50.0,50.0,USD,"Japanese, Contemporary",-74.00166,40.727924,638,https://guide.michelin.com/en/new-york-state/new-york/restaurant/domodomo,https://www.domodomonyc.com/,Bib Gourmand,50.0,NY,New York,Northeast,Japanese
710,Kai Zan,"2557 W. Chicago Ave., Chicago, 60622, United States",60622,Chicago,50.0,69.0,USD,"Japanese, Izakaya",-87.6916691,41.8956472,-4281,https://guide.michelin.com/en/illinois/chicago/restaurant/kai-zan,https://www.eatatkaizan.com/,Bib Gourmand,59.5,IL,Illinois,Midwest,Japanese
779,Toki Underground,"1234 H St. NE, Washington, 20002, United States",20002,Washington,25.0,25.0,USD,"Japanese, Ramen",-76.98891,38.900337,-2272,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/toki-underground,https://www.tokiunderground.com/,Bib Gourmand,25.0,DC,District of Columbia,South,Japanese
